id,km,BTR,spor,koerledning_pos,retur_pos
36127,2.934,82,Nordgaaende,82-002.934-K-2,82-002.934-R-2
36121,2.949,82,Nordgaaende,82-002.949-K-2,82-002.949-R-2
36115,2.964,82,Nordgaaende,82-002.964-K-2,82-002.964-R-2
36109,2.979,82,Nordgaaende,82-002.979-K-2,82-002.979-R-2
36103,2.994,82,Nordgaaende,82-002.994-K-2,82-002.994-R-2
36097,3.009,82,Nordgaaende,82-003.009-K-2,82-003.009-R-2
36091,3.024,82,Nordgaaende,82-003.024-K-2,82-003.024-R-2
36085,3.039,82,Nordgaaende,82-003.039-K-2,82-003.039-R-2
36079,3.054,82,Nordgaaende,82-003.054-K-2,82-003.054-R-2
36073,3.069,82,Nordgaaende,82-003.069-K-2,82-003.069-R-2
36067,3.084,82,Nordgaaende,82-003.084-K-2,82-003.084-R-2
36061,3.099,82,Nordgaaende,82-003.099-K-2,82-003.099-R-2
36055,3.113,82,Nordgaaende,82-003.113-K-2,82-003.113-R-2
36049,3.127,82,Nordgaaende,82-003.127-K-2,82-003.127-R-2
36043,3.141,82,Nordgaaende,82-003.141-K-2,82-003.141-R-2
36037,3.155,82,Nordgaaende,82-003.155-K-2,82-003.155-R-2
36031,3.169,82,Nordgaaende,82-003.169-K-2,82-003.169-R-2
36025,3.183,82,Nordgaaende,82-003.183-K-2,82-003.183-R-2
36019,3.197,82,Nordgaaende,82-003.197-K-2,82-003.197-R-2
36013,3.211,82,Nordgaaende,82-003.211-K-2,82-003.211-R-2
36007,3.225,82,Nordgaaende,82-003.225-K-2,82-003.225-R-2
36001,3.239,82,Nordgaaende,82-003.239-K-2,82-003.239-R-2
35995,3.253,82,Nordgaaende,82-003.253-K-2,82-003.253-R-2
35989,3.267,82,Nordgaaende,82-003.267-K-2,82-003.267-R-2
35983,3.281,82,Nordgaaende,82-003.281-K-2,82-003.281-R-2
35977,3.295,82,Nordgaaende,82-003.295-K-2,82-003.295-R-2
35971,3.309,82,Nordgaaende,82-003.309-K-2,82-003.309-R-2
35965,3.323,82,Nordgaaende,82-003.323-K-2,82-003.323-R-2
35959,3.336,82,Nordgaaende,82-003.336-K-2,82-003.336-R-2
35953,3.349,82,Nordgaaende,82-003.349-K-2,82-003.349-R-2
35947,3.362,82,Nordgaaende,82-003.362-K-2,82-003.362-R-2
35941,3.375,82,Nordgaaende,82-003.375-K-2,82-003.375-R-2
35935,3.388,82,Nordgaaende,82-003.388-K-2,82-003.388-R-2
35929,3.401,82,Nordgaaende,82-003.401-K-2,82-003.401-R-2
35923,3.414,82,Nordgaaende,82-003.414-K-2,82-003.414-R-2
35917,3.427,82,Nordgaaende,82-003.427-K-2,82-003.427-R-2
35911,3.44,82,Nordgaaende,82-003.440-K-2,82-003.440-R-2
35905,3.453,82,Nordgaaende,82-003.453-K-2,82-003.453-R-2
35899,3.466,82,Nordgaaende,82-003.466-K-2,82-003.466-R-2
35893,3.479,82,Nordgaaende,82-003.479-K-2,82-003.479-R-2
35887,3.491,82,Nordgaaende,82-003.491-K-2,82-003.491-R-2
35881,3.503,82,Nordgaaende,82-003.503-K-2,82-003.503-R-2
35875,3.515,82,Nordgaaende,82-003.515-K-2,82-003.515-R-2
35869,3.527,82,Nordgaaende,82-003.527-K-2,82-003.527-R-2
35863,3.539,82,Nordgaaende,82-003.539-K-2,82-003.539-R-2
35857,3.551,82,Nordgaaende,82-003.551-K-2,82-003.551-R-2
35851,3.563,82,Nordgaaende,82-003.563-K-2,82-003.563-R-2
35845,3.575,82,Nordgaaende,82-003.575-K-2,82-003.575-R-2
35839,3.587,82,Nordgaaende,82-003.587-K-2,82-003.587-R-2
35833,3.599,82,Nordgaaende,82-003.599-K-2,82-003.599-R-2
35827,3.611,82,Nordgaaende,82-003.611-K-2,82-003.611-R-2
35821,3.623,82,Nordgaaende,82-003.623-K-2,82-003.623-R-2
35815,3.635,82,Nordgaaende,82-003.635-K-2,82-003.635-R-2
35809,3.646,82,Nordgaaende,82-003.646-K-2,82-003.646-R-2
35803,3.657,82,Nordgaaende,82-003.657-K-2,82-003.657-R-2
35797,3.668,82,Nordgaaende,82-003.668-K-2,82-003.668-R-2
35791,3.679,82,Nordgaaende,82-003.679-K-2,82-003.679-R-2
35785,3.69,82,Nordgaaende,82-003.690-K-2,82-003.690-R-2
35779,3.701,82,Nordgaaende,82-003.701-K-2,82-003.701-R-2
35773,3.712,82,Nordgaaende,82-003.712-K-2,82-003.712-R-2
35767,3.723,82,Nordgaaende,82-003.723-K-2,82-003.723-R-2
35761,3.734,82,Nordgaaende,82-003.734-K-2,82-003.734-R-2
35755,3.745,82,Nordgaaende,82-003.745-K-2,82-003.745-R-2
35749,3.756,82,Nordgaaende,82-003.756-K-2,82-003.756-R-2
35743,3.767,82,Nordgaaende,82-003.767-K-2,82-003.767-R-2
35737,3.778,82,Nordgaaende,82-003.778-K-2,82-003.778-R-2
35731,3.788,82,Nordgaaende,82-003.788-K-2,82-003.788-R-2
35725,3.798,82,Nordgaaende,82-003.798-K-2,82-003.798-R-2
35719,3.808,82,Nordgaaende,82-003.808-K-2,82-003.808-R-2
35713,3.818,82,Nordgaaende,82-003.818-K-2,82-003.818-R-2
35707,3.828,82,Nordgaaende,82-003.828-K-2,82-003.828-R-2
35701,3.838,82,Nordgaaende,82-003.838-K-2,82-003.838-R-2
35695,3.848,82,Nordgaaende,82-003.848-K-2,82-003.848-R-2
35689,3.858,82,Nordgaaende,82-003.858-K-2,82-003.858-R-2
35683,3.868,82,Nordgaaende,82-003.868-K-2,82-003.868-R-2
35677,3.878,82,Nordgaaende,82-003.878-K-2,82-003.878-R-2
35671,3.888,82,Nordgaaende,82-003.888-K-2,82-003.888-R-2
35665,3.898,82,Nordgaaende,82-003.898-K-2,82-003.898-R-2
35659,3.908,82,Nordgaaende,82-003.908-K-2,82-003.908-R-2
35653,3.918,82,Nordgaaende,82-003.918-K-2,82-003.918-R-2
35647,3.928,82,Nordgaaende,82-003.928-K-2,82-003.928-R-2
35641,3.938,82,Nordgaaende,82-003.938-K-2,82-003.938-R-2
35635,3.948,82,Nordgaaende,82-003.948-K-2,82-003.948-R-2
35629,3.957,82,Nordgaaende,82-003.957-K-2,82-003.957-R-2
35623,3.966,82,Nordgaaende,82-003.966-K-2,82-003.966-R-2
35617,3.975,82,Nordgaaende,82-003.975-K-2,82-003.975-R-2
35611,3.983,82,Nordgaaende,82-003.983-K-2,82-003.983-R-2
35605,3.991,82,Nordgaaende,82-003.991-K-2,82-003.991-R-2
35599,3.998,82,Nordgaaende,82-003.998-K-2,82-003.998-R-2
35593,4.005,82,Nordgaaende,82-004.005-K-2,82-004.005-R-2
35587,4.011,82,Nordgaaende,82-004.011-K-2,82-004.011-R-2
35581,4.016,82,Nordgaaende,82-004.016-K-2,82-004.016-R-2
35575,4.021,82,Nordgaaende,82-004.021-K-2,82-004.021-R-2
35569,4.025,82,Nordgaaende,82-004.025-K-2,82-004.025-R-2
35563,4.028,82,Nordgaaende,82-004.028-K-2,82-004.028-R-2
35557,4.03,82,Nordgaaende,82-004.030-K-2,82-004.030-R-2
35551,4.032,82,Nordgaaende,82-004.032-K-2,82-004.032-R-2
35545,4.033,82,Nordgaaende,82-004.033-K-2,82-004.033-R-2
35425,4.034,82,Nordgaaende,82-004.034-K-2,82-004.034-R-2
35419,4.035,82,Nordgaaende,82-004.035-K-2,82-004.035-R-2
35413,4.036,82,Nordgaaende,82-004.036-K-2,82-004.036-R-2
35407,4.038,82,Nordgaaende,82-004.038-K-2,82-004.038-R-2
35401,4.041,82,Nordgaaende,82-004.041-K-2,82-004.041-R-2
35395,4.045,82,Nordgaaende,82-004.045-K-2,82-004.045-R-2
35389,4.05,82,Nordgaaende,82-004.050-K-2,82-004.050-R-2
35383,4.056,82,Nordgaaende,82-004.056-K-2,82-004.056-R-2
35377,4.063,82,Nordgaaende,82-004.063-K-2,82-004.063-R-2
35371,4.071,82,Nordgaaende,82-004.071-K-2,82-004.071-R-2
35365,4.08,82,Nordgaaende,82-004.080-K-2,82-004.080-R-2
35359,4.09,82,Nordgaaende,82-004.090-K-2,82-004.090-R-2
35353,4.101,82,Nordgaaende,82-004.101-K-2,82-004.101-R-2
35347,4.113,82,Nordgaaende,82-004.113-K-2,82-004.113-R-2
35341,4.125,82,Nordgaaende,82-004.125-K-2,82-004.125-R-2
35335,4.137,82,Nordgaaende,82-004.137-K-2,82-004.137-R-2
35329,4.149,82,Nordgaaende,82-004.149-K-2,82-004.149-R-2
35323,4.162,82,Nordgaaende,82-004.162-K-2,82-004.162-R-2
35317,4.175,82,Nordgaaende,82-004.175-K-2,82-004.175-R-2
35311,4.188,82,Nordgaaende,82-004.188-K-2,82-004.188-R-2
35305,4.201,82,Nordgaaende,82-004.201-K-2,82-004.201-R-2
35299,4.214,82,Nordgaaende,82-004.214-K-2,82-004.214-R-2
35293,4.227,82,Nordgaaende,82-004.227-K-2,82-004.227-R-2
35287,4.24,82,Nordgaaende,82-004.240-K-2,82-004.240-R-2
35281,4.253,82,Nordgaaende,82-004.253-K-2,82-004.253-R-2
35275,4.266,82,Nordgaaende,82-004.266-K-2,82-004.266-R-2
35269,4.279,82,Nordgaaende,82-004.279-K-2,82-004.279-R-2
35263,4.292,82,Nordgaaende,82-004.292-K-2,82-004.292-R-2
35257,4.305,82,Nordgaaende,82-004.305-K-2,82-004.305-R-2
35251,4.318,82,Nordgaaende,82-004.318-K-2,82-004.318-R-2
35245,4.331,82,Nordgaaende,82-004.331-K-2,82-004.331-R-2
35239,4.344,82,Nordgaaende,82-004.344-K-2,82-004.344-R-2
35233,4.357,82,Nordgaaende,82-004.357-K-2,82-004.357-R-2
35227,4.37,82,Nordgaaende,82-004.370-K-2,82-004.370-R-2
35221,4.383,82,Nordgaaende,82-004.383-K-2,82-004.383-R-2
35215,4.396,82,Nordgaaende,82-004.396-K-2,82-004.396-R-2
35209,4.409,82,Nordgaaende,82-004.409-K-2,82-004.409-R-2
35203,4.422,82,Nordgaaende,82-004.422-K-2,82-004.422-R-2
35197,4.435,82,Nordgaaende,82-004.435-K-2,82-004.435-R-2
35191,4.448,82,Nordgaaende,82-004.448-K-2,82-004.448-R-2
35185,4.461,82,Nordgaaende,82-004.461-K-2,82-004.461-R-2
35179,4.474,82,Nordgaaende,82-004.474-K-2,82-004.474-R-2
35173,4.487,82,Nordgaaende,82-004.487-K-2,82-004.487-R-2
35167,4.5,82,Nordgaaende,82-004.500-K-2,82-004.500-R-2
35161,4.513,82,Nordgaaende,82-004.513-K-2,82-004.513-R-2
35155,4.526,82,Nordgaaende,82-004.526-K-2,82-004.526-R-2
35149,4.539,82,Nordgaaende,82-004.539-K-2,82-004.539-R-2
35143,4.552,82,Nordgaaende,82-004.552-K-2,82-004.552-R-2
35137,4.565,82,Nordgaaende,82-004.565-K-2,82-004.565-R-2
35131,4.578,82,Nordgaaende,82-004.578-K-2,82-004.578-R-2
35125,4.591,82,Nordgaaende,82-004.591-K-2,82-004.591-R-2
35119,4.604,82,Nordgaaende,82-004.604-K-2,82-004.604-R-2
35113,4.617,82,Nordgaaende,82-004.617-K-2,82-004.617-R-2
35107,4.63,82,Nordgaaende,82-004.630-K-2,82-004.630-R-2
35101,4.643,82,Nordgaaende,82-004.643-K-2,82-004.643-R-2
35095,4.656,82,Nordgaaende,82-004.656-K-2,82-004.656-R-2
35089,4.67,82,Nordgaaende,82-004.670-K-2,82-004.670-R-2
35083,4.684,82,Nordgaaende,82-004.684-K-2,82-004.684-R-2
35077,4.698,82,Nordgaaende,82-004.698-K-2,82-004.698-R-2
35071,4.712,82,Nordgaaende,82-004.712-K-2,82-004.712-R-2
35065,4.726,82,Nordgaaende,82-004.726-K-2,82-004.726-R-2
35059,4.74,82,Nordgaaende,82-004.740-K-2,82-004.740-R-2
35053,4.754,82,Nordgaaende,82-004.754-K-2,82-004.754-R-2
35047,4.768,82,Nordgaaende,82-004.768-K-2,82-004.768-R-2
35041,4.782,82,Nordgaaende,82-004.782-K-2,82-004.782-R-2
35035,4.796,82,Nordgaaende,82-004.796-K-2,82-004.796-R-2
35029,4.81,82,Nordgaaende,82-004.810-K-2,82-004.810-R-2
35023,4.824,82,Nordgaaende,82-004.824-K-2,82-004.824-R-2
35017,4.838,82,Nordgaaende,82-004.838-K-2,82-004.838-R-2
35011,4.852,82,Nordgaaende,82-004.852-K-2,82-004.852-R-2
35005,4.866,82,Nordgaaende,82-004.866-K-2,82-004.866-R-2
34999,4.88,82,Nordgaaende,82-004.880-K-2,82-004.880-R-2
34993,4.894,82,Nordgaaende,82-004.894-K-2,82-004.894-R-2
34987,4.908,82,Nordgaaende,82-004.908-K-2,82-004.908-R-2
34981,4.922,82,Nordgaaende,82-004.922-K-2,82-004.922-R-2
34975,4.936,82,Nordgaaende,82-004.936-K-2,82-004.936-R-2
34969,4.951,82,Nordgaaende,82-004.951-K-2,82-004.951-R-2
34963,4.966,82,Nordgaaende,82-004.966-K-2,82-004.966-R-2
34957,4.981,82,Nordgaaende,82-004.981-K-2,82-004.981-R-2
34951,4.996,82,Nordgaaende,82-004.996-K-2,82-004.996-R-2
34945,5.011,82,Nordgaaende,82-005.011-K-2,82-005.011-R-2
34939,5.026,82,Nordgaaende,82-005.026-K-2,82-005.026-R-2
34933,5.041,82,Nordgaaende,82-005.041-K-2,82-005.041-R-2
34927,5.056,82,Nordgaaende,82-005.056-K-2,82-005.056-R-2
34921,5.071,82,Nordgaaende,82-005.071-K-2,82-005.071-R-2
34915,5.086,82,Nordgaaende,82-005.086-K-2,82-005.086-R-2
34909,5.101,82,Nordgaaende,82-005.101-K-2,82-005.101-R-2
34903,5.116,82,Nordgaaende,82-005.116-K-2,82-005.116-R-2
34897,5.131,82,Nordgaaende,82-005.131-K-2,82-005.131-R-2
34891,5.146,82,Nordgaaende,82-005.146-K-2,82-005.146-R-2
34885,5.161,82,Nordgaaende,82-005.161-K-2,82-005.161-R-2
34879,5.176,82,Nordgaaende,82-005.176-K-2,82-005.176-R-2
34873,5.191,82,Nordgaaende,82-005.191-K-2,82-005.191-R-2
34867,5.207,82,Nordgaaende,82-005.207-K-2,82-005.207-R-2
34861,5.222,82,Nordgaaende,82-005.222-K-2,82-005.222-R-2
34855,5.237,82,Nordgaaende,82-005.237-K-2,82-005.237-R-2
34849,5.252,82,Nordgaaende,82-005.252-K-2,82-005.252-R-2
34843,5.267,82,Nordgaaende,82-005.267-K-2,82-005.267-R-2
34837,5.281,82,Nordgaaende,82-005.281-K-2,82-005.281-R-2
34831,5.295,82,Nordgaaende,82-005.295-K-2,82-005.295-R-2
34825,5.308,82,Nordgaaende,82-005.308-K-2,82-005.308-R-2
34819,5.32,82,Nordgaaende,82-005.320-K-2,82-005.320-R-2
34813,5.332,82,Nordgaaende,82-005.332-K-2,82-005.332-R-2
34807,5.343,82,Nordgaaende,82-005.343-K-2,82-005.343-R-2
34801,5.354,82,Nordgaaende,82-005.354-K-2,82-005.354-R-2
34795,5.364,82,Nordgaaende,82-005.364-K-2,82-005.364-R-2
34789,5.373,82,Nordgaaende,82-005.373-K-2,82-005.373-R-2
34783,5.382,82,Nordgaaende,82-005.382-K-2,82-005.382-R-2
34777,5.39,82,Nordgaaende,82-005.390-K-2,82-005.390-R-2
34771,5.397,82,Nordgaaende,82-005.397-K-2,82-005.397-R-2
34765,5.404,82,Nordgaaende,82-005.404-K-2,82-005.404-R-2
34759,5.41,82,Nordgaaende,82-005.410-K-2,82-005.410-R-2
34753,5.415,82,Nordgaaende,82-005.415-K-2,82-005.415-R-2
34747,5.42,82,Nordgaaende,82-005.420-K-2,82-005.420-R-2
34741,5.424,82,Nordgaaende,82-005.424-K-2,82-005.424-R-2
34735,5.427,82,Nordgaaende,82-005.427-K-2,82-005.427-R-2
34729,5.43,82,Nordgaaende,82-005.430-K-2,82-005.430-R-2
34723,5.432,82,Nordgaaende,82-005.432-K-2,82-005.432-R-2
34717,5.433,82,Nordgaaende,82-005.433-K-2,82-005.433-R-2
34567,5.434,82,Nordgaaende,82-005.434-K-2,82-005.434-R-2
34561,5.435,82,Nordgaaende,82-005.435-K-2,82-005.435-R-2
34555,5.436,82,Nordgaaende,82-005.436-K-2,82-005.436-R-2
34549,5.438,82,Nordgaaende,82-005.438-K-2,82-005.438-R-2
34543,5.441,82,Nordgaaende,82-005.441-K-2,82-005.441-R-2
34537,5.445,82,Nordgaaende,82-005.445-K-2,82-005.445-R-2
34531,5.45,82,Nordgaaende,82-005.450-K-2,82-005.450-R-2
34525,5.456,82,Nordgaaende,82-005.456-K-2,82-005.456-R-2
34519,5.464,82,Nordgaaende,82-005.464-K-2,82-005.464-R-2
34513,5.473,82,Nordgaaende,82-005.473-K-2,82-005.473-R-2
34507,5.484,82,Nordgaaende,82-005.484-K-2,82-005.484-R-2
34501,5.496,82,Nordgaaende,82-005.496-K-2,82-005.496-R-2
34495,5.508,82,Nordgaaende,82-005.508-K-2,82-005.508-R-2
34489,5.521,82,Nordgaaende,82-005.521-K-2,82-005.521-R-2
34483,5.535,82,Nordgaaende,82-005.535-K-2,82-005.535-R-2
34477,5.55,82,Nordgaaende,82-005.550-K-2,82-005.550-R-2
34471,5.565,82,Nordgaaende,82-005.565-K-2,82-005.565-R-2
34465,5.581,82,Nordgaaende,82-005.581-K-2,82-005.581-R-2
34459,5.597,82,Nordgaaende,82-005.597-K-2,82-005.597-R-2
34453,5.614,82,Nordgaaende,82-005.614-K-2,82-005.614-R-2
34447,5.631,82,Nordgaaende,82-005.631-K-2,82-005.631-R-2
34441,5.648,82,Nordgaaende,82-005.648-K-2,82-005.648-R-2
34435,5.666,82,Nordgaaende,82-005.666-K-2,82-005.666-R-2
34429,5.684,82,Nordgaaende,82-005.684-K-2,82-005.684-R-2
34423,5.702,82,Nordgaaende,82-005.702-K-2,82-005.702-R-2
34417,5.721,82,Nordgaaende,82-005.721-K-2,82-005.721-R-2
34411,5.74,82,Nordgaaende,82-005.740-K-2,82-005.740-R-2
34405,5.759,82,Nordgaaende,82-005.759-K-2,82-005.759-R-2
34399,5.778,82,Nordgaaende,82-005.778-K-2,82-005.778-R-2
34393,5.798,82,Nordgaaende,82-005.798-K-2,82-005.798-R-2
34387,5.818,82,Nordgaaende,82-005.818-K-2,82-005.818-R-2
34381,5.838,82,Nordgaaende,82-005.838-K-2,82-005.838-R-2
34375,5.858,82,Nordgaaende,82-005.858-K-2,82-005.858-R-2
34369,5.878,82,Nordgaaende,82-005.878-K-2,82-005.878-R-2
34363,5.898,82,Nordgaaende,82-005.898-K-2,82-005.898-R-2
34357,5.918,82,Nordgaaende,82-005.918-K-2,82-005.918-R-2
34351,5.938,82,Nordgaaende,82-005.938-K-2,82-005.938-R-2
34345,5.958,82,Nordgaaende,82-005.958-K-2,82-005.958-R-2
34339,5.978,82,Nordgaaende,82-005.978-K-2,82-005.978-R-2
34333,5.998,82,Nordgaaende,82-005.998-K-2,82-005.998-R-2
34327,6.018,82,Nordgaaende,82-006.018-K-2,82-006.018-R-2
34321,6.038,82,Nordgaaende,82-006.038-K-2,82-006.038-R-2
34315,6.058,82,Nordgaaende,82-006.058-K-2,82-006.058-R-2
34309,6.078,82,Nordgaaende,82-006.078-K-2,82-006.078-R-2
34303,6.098,82,Nordgaaende,82-006.098-K-2,82-006.098-R-2
34297,6.118,82,Nordgaaende,82-006.118-K-2,82-006.118-R-2
34291,6.138,82,Nordgaaende,82-006.138-K-2,82-006.138-R-2
34285,6.158,82,Nordgaaende,82-006.158-K-2,82-006.158-R-2
34279,6.178,82,Nordgaaende,82-006.178-K-2,82-006.178-R-2
34273,6.198,82,Nordgaaende,82-006.198-K-2,82-006.198-R-2
34267,6.217,82,Nordgaaende,82-006.217-K-2,82-006.217-R-2
34261,6.236,82,Nordgaaende,82-006.236-K-2,82-006.236-R-2
34255,6.255,82,Nordgaaende,82-006.255-K-2,82-006.255-R-2
34249,6.274,82,Nordgaaende,82-006.274-K-2,82-006.274-R-2
34243,6.293,82,Nordgaaende,82-006.293-K-2,82-006.293-R-2
34237,6.312,82,Nordgaaende,82-006.312-K-2,82-006.312-R-2
34231,6.331,82,Nordgaaende,82-006.331-K-2,82-006.331-R-2
34225,6.35,82,Nordgaaende,82-006.350-K-2,82-006.350-R-2
34219,6.369,82,Nordgaaende,82-006.369-K-2,82-006.369-R-2
34213,6.388,82,Nordgaaende,82-006.388-K-2,82-006.388-R-2
34207,6.407,82,Nordgaaende,82-006.407-K-2,82-006.407-R-2
34201,6.426,82,Nordgaaende,82-006.426-K-2,82-006.426-R-2
34195,6.445,82,Nordgaaende,82-006.445-K-2,82-006.445-R-2
34189,6.464,82,Nordgaaende,82-006.464-K-2,82-006.464-R-2
34183,6.483,82,Nordgaaende,82-006.483-K-2,82-006.483-R-2
34177,6.501,82,Nordgaaende,82-006.501-K-2,82-006.501-R-2
34171,6.519,82,Nordgaaende,82-006.519-K-2,82-006.519-R-2
34165,6.537,82,Nordgaaende,82-006.537-K-2,82-006.537-R-2
34159,6.555,82,Nordgaaende,82-006.555-K-2,82-006.555-R-2
34153,6.573,82,Nordgaaende,82-006.573-K-2,82-006.573-R-2
34147,6.591,82,Nordgaaende,82-006.591-K-2,82-006.591-R-2
34141,6.609,82,Nordgaaende,82-006.609-K-2,82-006.609-R-2
34135,6.627,82,Nordgaaende,82-006.627-K-2,82-006.627-R-2
34129,6.645,82,Nordgaaende,82-006.645-K-2,82-006.645-R-2
34123,6.663,82,Nordgaaende,82-006.663-K-2,82-006.663-R-2
34117,6.681,82,Nordgaaende,82-006.681-K-2,82-006.681-R-2
34111,6.698,82,Nordgaaende,82-006.698-K-2,82-006.698-R-2
34105,6.715,82,Nordgaaende,82-006.715-K-2,82-006.715-R-2
34099,6.732,82,Nordgaaende,82-006.732-K-2,82-006.732-R-2
34093,6.749,82,Nordgaaende,82-006.749-K-2,82-006.749-R-2
34087,6.766,82,Nordgaaende,82-006.766-K-2,82-006.766-R-2
34081,6.783,82,Nordgaaende,82-006.783-K-2,82-006.783-R-2
34075,6.8,82,Nordgaaende,82-006.800-K-2,82-006.800-R-2
34069,6.817,82,Nordgaaende,82-006.817-K-2,82-006.817-R-2
34063,6.834,82,Nordgaaende,82-006.834-K-2,82-006.834-R-2
34057,6.851,82,Nordgaaende,82-006.851-K-2,82-006.851-R-2
34051,6.867,82,Nordgaaende,82-006.867-K-2,82-006.867-R-2
34045,6.883,82,Nordgaaende,82-006.883-K-2,82-006.883-R-2
34039,6.899,82,Nordgaaende,82-006.899-K-2,82-006.899-R-2
34033,6.915,82,Nordgaaende,82-006.915-K-2,82-006.915-R-2
34027,6.931,82,Nordgaaende,82-006.931-K-2,82-006.931-R-2
34021,6.947,82,Nordgaaende,82-006.947-K-2,82-006.947-R-2
34015,6.963,82,Nordgaaende,82-006.963-K-2,82-006.963-R-2
34009,6.979,82,Nordgaaende,82-006.979-K-2,82-006.979-R-2
34003,6.995,82,Nordgaaende,82-006.995-K-2,82-006.995-R-2
33997,7.011,82,Nordgaaende,82-007.011-K-2,82-007.011-R-2
33991,7.027,82,Nordgaaende,82-007.027-K-2,82-007.027-R-2
33985,7.043,82,Nordgaaende,82-007.043-K-2,82-007.043-R-2
33979,7.059,82,Nordgaaende,82-007.059-K-2,82-007.059-R-2
33973,7.075,82,Nordgaaende,82-007.075-K-2,82-007.075-R-2
33967,7.091,82,Nordgaaende,82-007.091-K-2,82-007.091-R-2
33961,7.107,82,Nordgaaende,82-007.107-K-2,82-007.107-R-2
33955,7.123,82,Nordgaaende,82-007.123-K-2,82-007.123-R-2
33949,7.139,82,Nordgaaende,82-007.139-K-2,82-007.139-R-2
33943,7.154,82,Nordgaaende,82-007.154-K-2,82-007.154-R-2
33937,7.17,82,Nordgaaende,82-007.170-K-2,82-007.170-R-2
33931,7.186,82,Nordgaaende,82-007.186-K-2,82-007.186-R-2
33925,7.201,82,Nordgaaende,82-007.201-K-2,82-007.201-R-2
33919,7.216,82,Nordgaaende,82-007.216-K-2,82-007.216-R-2
33913,7.23,82,Nordgaaende,82-007.230-K-2,82-007.230-R-2
33907,7.244,82,Nordgaaende,82-007.244-K-2,82-007.244-R-2
33901,7.257,82,Nordgaaende,82-007.257-K-2,82-007.257-R-2
33895,7.27,82,Nordgaaende,82-007.270-K-2,82-007.270-R-2
33889,7.282,82,Nordgaaende,82-007.282-K-2,82-007.282-R-2
33883,7.293,82,Nordgaaende,82-007.293-K-2,82-007.293-R-2
33877,7.304,82,Nordgaaende,82-007.304-K-2,82-007.304-R-2
33871,7.314,82,Nordgaaende,82-007.314-K-2,82-007.314-R-2
33865,7.323,82,Nordgaaende,82-007.323-K-2,82-007.323-R-2
33859,7.332,82,Nordgaaende,82-007.332-K-2,82-007.332-R-2
33853,7.34,82,Nordgaaende,82-007.340-K-2,82-007.340-R-2
33847,7.347,82,Nordgaaende,82-007.347-K-2,82-007.347-R-2
33841,7.353,82,Nordgaaende,82-007.353-K-2,82-007.353-R-2
33835,7.359,82,Nordgaaende,82-007.359-K-2,82-007.359-R-2
33829,7.364,82,Nordgaaende,82-007.364-K-2,82-007.364-R-2
33823,7.368,82,Nordgaaende,82-007.368-K-2,82-007.368-R-2
33817,7.372,82,Nordgaaende,82-007.372-K-2,82-007.372-R-2
33811,7.375,82,Nordgaaende,82-007.375-K-2,82-007.375-R-2
33805,7.377,82,Nordgaaende,82-007.377-K-2,82-007.377-R-2
33799,7.379,82,Nordgaaende,82-007.379-K-2,82-007.379-R-2
33613,7.38,82,Nordgaaende,82-007.380-K-2,82-007.380-R-2
33607,7.381,82,Nordgaaende,82-007.381-K-2,82-007.381-R-2
33601,7.383,82,Nordgaaende,82-007.383-K-2,82-007.383-R-2
33595,7.386,82,Nordgaaende,82-007.386-K-2,82-007.386-R-2
33589,7.39,82,Nordgaaende,82-007.390-K-2,82-007.390-R-2
33583,7.395,82,Nordgaaende,82-007.395-K-2,82-007.395-R-2
33577,7.4,82,Nordgaaende,82-007.400-K-2,82-007.400-R-2
33571,7.406,82,Nordgaaende,82-007.406-K-2,82-007.406-R-2
33565,7.413,82,Nordgaaende,82-007.413-K-2,82-007.413-R-2
33559,7.422,82,Nordgaaende,82-007.422-K-2,82-007.422-R-2
33553,7.432,82,Nordgaaende,82-007.432-K-2,82-007.432-R-2
33547,7.443,82,Nordgaaende,82-007.443-K-2,82-007.443-R-2
33541,7.455,82,Nordgaaende,82-007.455-K-2,82-007.455-R-2
33535,7.467,82,Nordgaaende,82-007.467-K-2,82-007.467-R-2
33529,7.478,82,Nordgaaende,82-007.478-K-2,82-007.478-R-2
33523,7.488,82,Nordgaaende,82-007.488-K-2,82-007.488-R-2
33517,7.498,82,Nordgaaende,82-007.498-K-2,82-007.498-R-2
33511,7.507,82,Nordgaaende,82-007.507-K-2,82-007.507-R-2
33505,7.516,82,Nordgaaende,82-007.516-K-2,82-007.516-R-2
33499,7.524,82,Nordgaaende,82-007.524-K-2,82-007.524-R-2
33493,7.532,82,Nordgaaende,82-007.532-K-2,82-007.532-R-2
33487,7.54,82,Nordgaaende,82-007.540-K-2,82-007.540-R-2
33481,7.548,82,Nordgaaende,82-007.548-K-2,82-007.548-R-2
33475,7.556,82,Nordgaaende,82-007.556-K-2,82-007.556-R-2
33469,7.564,82,Nordgaaende,82-007.564-K-2,82-007.564-R-2
33463,7.572,82,Nordgaaende,82-007.572-K-2,82-007.572-R-2
33457,7.58,82,Nordgaaende,82-007.580-K-2,82-007.580-R-2
33451,7.588,82,Nordgaaende,82-007.588-K-2,82-007.588-R-2
33445,7.596,82,Nordgaaende,82-007.596-K-2,82-007.596-R-2
33439,7.604,82,Nordgaaende,82-007.604-K-2,82-007.604-R-2
33433,7.612,82,Nordgaaende,82-007.612-K-2,82-007.612-R-2
